EVENT_DATE,EVENT_TYPE,COUNTRY,LOCATION,LATITUDE,LONGITUDE,FATALITIES
23-Apr-22,Battles,Ukraine,Mykolaivka,46.788,33.255,0
23-Apr-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,0
23-Apr-22,Explosions/Remote violence,Ukraine,Zemlyanky,48.132,37.913,0
23-Apr-22,Explosions/Remote violence,Ukraine,Olenovka,48.265,38.259,0
23-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Donetsk Airport,48.071,37.741,0
23-Apr-22,Explosions/Remote violence,Ukraine,Yakovlivka,48.09,37.825,0
23-Apr-22,Explosions/Remote violence,Ukraine,Pivdenne,48.356,37.927,0
23-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Izotova,48.371,37.993,0
23-Apr-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
23-Apr-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
23-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
23-Apr-22,Explosions/Remote violence,Ukraine,Dolya,47.874,37.719,0
23-Apr-22,Explosions/Remote violence,Ukraine,Luhanske,47.892,37.683,0
23-Apr-22,Explosions/Remote violence,Ukraine,Panteleimonivka,48.207,37.973,0
23-Apr-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
23-Apr-22,Explosions/Remote violence,Ukraine,Lozove,49.209,37.595,0
23-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
23-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kyivskyi,47.986,37.862,0
23-Apr-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
23-Apr-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
23-Apr-22,Explosions/Remote violence,Ukraine,Korobochkyne,49.778,36.815,0
23-Apr-22,Explosions/Remote violence,Ukraine,Chuhuiv,49.836,36.688,0
23-Apr-22,Battles,Ukraine,Marinka,47.943,37.505,0
23-Apr-22,Battles,Ukraine,Mariupol,47.13,37.571,0
23-Apr-22,Battles,Ukraine,Rubizhne,49.012,38.38,0
23-Apr-22,Explosions/Remote violence,Ukraine,Dovhenke,49.019,37.318,0
23-Apr-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
23-Apr-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
23-Apr-22,Explosions/Remote violence,Ukraine,Temyrivka,47.824,36.572,0
23-Apr-22,Explosions/Remote violence,Ukraine,Novopil,47.807,36.625,0
23-Apr-22,Explosions/Remote violence,Ukraine,Hryhorivka,47.323,36.284,0
23-Apr-22,Explosions/Remote violence,Ukraine,Pavlivka,47.788,36.409,0
23-Apr-22,Explosions/Remote violence,Ukraine,Mala Tokmachka,47.532,35.898,0
23-Apr-22,Explosions/Remote violence,Ukraine,Malynivka,47.672,36.476,0
23-Apr-22,Explosions/Remote violence,Ukraine,Poltavka,47.717,36.489,0
23-Apr-22,Explosions/Remote violence,Ukraine,Novodanylivka,47.524,35.824,0
23-Apr-22,Explosions/Remote violence,Ukraine,Boyaro-Lezhachi,51.27,34.21,0
23-Apr-22,Explosions/Remote violence,Ukraine,Vremivka,47.834,36.815,0
23-Apr-22,Explosions/Remote violence,Ukraine,Novoandriivka,47.562,35.697,0
23-Apr-22,Explosions/Remote violence,Ukraine,Huliaipilske,47.611,36.062,0
23-Apr-22,Explosions/Remote violence,Ukraine,Pervomayske,48.097,37.592,0
23-Apr-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
23-Apr-22,Explosions/Remote violence,Ukraine,Dmytrokolyne,48.686,36.98,0
23-Apr-22,Explosions/Remote violence,Ukraine,Zarichne,49.019,37.921,0
23-Apr-22,Explosions/Remote violence,Ukraine,Novoselivka,47.403,37.733,0
23-Apr-22,Explosions/Remote violence,Ukraine,Ilyinka,48.01,37.305,0
23-Apr-22,Explosions/Remote violence,Ukraine,Yampil,48.932,37.943,0
23-Apr-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
23-Apr-22,Explosions/Remote violence,Ukraine,Lyman,48.99,37.806,0
23-Apr-22,Explosions/Remote violence,Ukraine,Velyka Novosilka,47.845,36.835,0
23-Apr-22,Explosions/Remote violence,Ukraine,Tonenke,48.139,37.643,0
23-Apr-22,Explosions/Remote violence,Ukraine,Pravdyne,46.738,32.204,0
23-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
24-Apr-22,Explosions/Remote violence,Ukraine,Arkhanhelivka,48.936,36.937,0
24-Apr-22,Battles,Ukraine,Mariupol,47.13,37.571,0
24-Apr-22,Battles,Ukraine,Novomykhaylivka,47.854,37.484,1
24-Apr-22,Explosions/Remote violence,Ukraine,Podolivka,48.934,36.91,0
24-Apr-22,Strategic developments,Ukraine,Odesa,46.464,30.739,0
24-Apr-22,Explosions/Remote violence,Ukraine,Hirske,48.735,38.495,0
24-Apr-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
24-Apr-22,Strategic developments,Ukraine,Popasna,48.633,38.378,0
24-Apr-22,Explosions/Remote violence,Ukraine,Pavlohrad,48.534,35.871,1
24-Apr-22,Explosions/Remote violence,Ukraine,Novoselivka,47.403,37.733,2
24-Apr-22,Explosions/Remote violence,Ukraine,Ocheretino,48.244,37.61,2
24-Apr-22,Explosions/Remote violence,Ukraine,Kalynove,50.259,36.085,1
24-Apr-22,Explosions/Remote violence,Ukraine,Volnovakha,47.601,37.497,0
24-Apr-22,Explosions/Remote violence,Ukraine,Krasnohorivka,48.006,37.51,2
24-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,1
24-Apr-22,Explosions/Remote violence,Ukraine,Chuhuiv,49.836,36.688,1
24-Apr-22,Explosions/Remote violence,Ukraine,Malynivka,49.797,36.714,0
24-Apr-22,Explosions/Remote violence,Ukraine,Zolochiv,50.28,35.982,0
24-Apr-22,Explosions/Remote violence,Ukraine,Kremenchuk,49.068,33.42,0
24-Apr-22,Explosions/Remote violence,Ukraine,Zalizna Balka,48.32,37.922,0
24-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
24-Apr-22,Explosions/Remote violence,Ukraine,Molochnyi,48.354,38.249,0
24-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Lenina,48.324,38.007,0
24-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kirovskyi,47.968,37.548,0
24-Apr-22,Explosions/Remote violence,Ukraine,Panteleimonivka,48.207,37.973,0
24-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Izotova,48.371,37.993,0
24-Apr-22,Explosions/Remote violence,Ukraine,Mineralne,48.1,37.825,0
24-Apr-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
24-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
24-Apr-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
24-Apr-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
24-Apr-22,Explosions/Remote violence,Ukraine,Luhanske,47.892,37.683,0
24-Apr-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
24-Apr-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
24-Apr-22,Battles,Ukraine,Vremivka,47.834,36.815,0
24-Apr-22,Battles,Ukraine,Zarichne,49.019,37.921,0
24-Apr-22,Battles,Ukraine,Rubizhne,49.012,38.38,0
24-Apr-22,Explosions/Remote violence,Ukraine,Nova Dmytrivka,48.958,37.152,0
24-Apr-22,Battles,Ukraine,Popasna,48.633,38.378,0
24-Apr-22,Battles,Ukraine,Marinka,47.943,37.505,0
24-Apr-22,Battles,Ukraine,Pashkove,48.919,37.234,10
24-Apr-22,Explosions/Remote violence,Ukraine,Kurulka,48.945,37.241,0
24-Apr-22,Battles,Ukraine,Velyka Komyshuvakha,49.114,36.99,10
24-Apr-22,Battles,Ukraine,Lyman,48.99,37.806,0
24-Apr-22,Battles,Ukraine,Dovhenke,49.019,37.318,10
24-Apr-22,Battles,Ukraine,Yatskivka,49.172,37.548,0
24-Apr-22,Explosions/Remote violence,Ukraine,Kyselivka,46.754,32.409,74
24-Apr-22,Violence against civilians,Ukraine,Oleshky,46.618,32.719,0
25-Apr-22,Explosions/Remote violence,Ukraine,Novolativka,47.759,33.242,0
25-Apr-22,Battles,Ukraine,Popasna,48.633,38.378,0
25-Apr-22,Strategic developments,Ukraine,Staryi Krym,47.161,37.487,0
25-Apr-22,Explosions/Remote violence,Ukraine,Yampil,48.932,37.943,1
25-Apr-22,Explosions/Remote violence,Ukraine,Zolochiv,50.28,35.982,1
25-Apr-22,Explosions/Remote violence,Ukraine,Zolochiv,49.806,24.899,0
25-Apr-22,Violence against civilians,Ukraine,Orlianske,47.335,35.102,0
25-Apr-22,Strategic developments,Ukraine,Zaporizhia,47.848,35.16,0
25-Apr-22,Explosions/Remote violence,Ukraine,Irpin,50.522,30.251,0
25-Apr-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,0
25-Apr-22,Strategic developments,Ukraine,Odesa,46.464,30.739,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kreminna,49.05,38.218,10
25-Apr-22,Explosions/Remote violence,Ukraine,Ochakiv,46.613,31.55,0
25-Apr-22,Explosions/Remote violence,Ukraine,Bakhmach,51.201,32.775,1
25-Apr-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,0
25-Apr-22,Explosions/Remote violence,Ukraine,Bilopillia,51.148,34.301,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kozyatyn,49.714,28.834,2
25-Apr-22,Explosions/Remote violence,Ukraine,Uman,48.748,30.222,0
25-Apr-22,Explosions/Remote violence,Ukraine,Lyman,48.99,37.806,2
25-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
25-Apr-22,Explosions/Remote violence,Ukraine,Zhmerynka,49.037,28.112,3
25-Apr-22,Explosions/Remote violence,Ukraine,Korosten,50.959,28.638,0
25-Apr-22,Battles,Ukraine,Mykolaiv,46.967,32.018,10
25-Apr-22,Explosions/Remote violence,Ukraine,Marinka,47.943,37.505,1
25-Apr-22,Violence against civilians,Ukraine,Sofiivka,48.029,35.951,0
25-Apr-22,Explosions/Remote violence,Ukraine,Hirske,48.735,38.495,0
25-Apr-22,Explosions/Remote violence,Ukraine,Rubizhne,49.012,38.38,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kamianske,47.542,35.366,3
25-Apr-22,Explosions/Remote violence,Ukraine,Elenovka,47.83,37.647,0
25-Apr-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
25-Apr-22,Explosions/Remote violence,Ukraine,Mine 6/7,48.377,37.964,0
25-Apr-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
25-Apr-22,Explosions/Remote violence,Ukraine,Makiivka,48.046,37.969,1
25-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,1
25-Apr-22,Explosions/Remote violence,Ukraine,Staromykhaylivka,47.991,37.586,0
25-Apr-22,Explosions/Remote violence,Ukraine,Panteleimonivka,48.207,37.973,0
25-Apr-22,Explosions/Remote violence,Ukraine,Oleksandrivka,47.922,37.571,0
25-Apr-22,Explosions/Remote violence,Ukraine,Luhanske,47.892,37.683,0
25-Apr-22,Battles,Ukraine,Shyroka Balka,48.303,37.931,0
25-Apr-22,Explosions/Remote violence,Ukraine,Dolomytne,48.416,38.135,0
25-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kirovskyi,47.968,37.548,0
25-Apr-22,Explosions/Remote violence,Ukraine,Horlivka,48.313,38.042,0
25-Apr-22,Explosions/Remote violence,Ukraine,Mykhaylivka,48.244,37.975,0
25-Apr-22,Explosions/Remote violence,Ukraine,Syhnalne,47.846,37.644,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kalinovo,48.569,38.525,1
25-Apr-22,Explosions/Remote violence,Ukraine,Donetskyi,48.696,38.674,0
25-Apr-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
25-Apr-22,Explosions/Remote violence,Ukraine,Novodmytrivka,47.358,33.352,0
25-Apr-22,Battles,Ukraine,Mariupol,47.13,37.571,0
25-Apr-22,Explosions/Remote violence,Ukraine,Virnopillia,49.032,37.125,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
25-Apr-22,Battles,Ukraine,Slovyansk,48.853,37.606,0
25-Apr-22,Explosions/Remote violence,Ukraine,Karasivka,50.267,36.072,0
25-Apr-22,Battles,Ukraine,Koroviy Yar,49.155,37.63,10
25-Apr-22,Explosions/Remote violence,Ukraine,Mykolaivka,47.544,30.755,0
25-Apr-22,Battles,Ukraine,Rubizhne,49.012,38.38,10
25-Apr-22,Explosions/Remote violence,Ukraine,Velyka Komyshuvakha,49.114,36.99,0
25-Apr-22,Battles,Ukraine,Barvinkove,48.903,37.019,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
25-Apr-22,Explosions/Remote violence,Ukraine,Korobochkyne,49.778,36.815,0
25-Apr-22,Explosions/Remote violence,Ukraine,Prudyanka,50.236,36.168,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kniazivka,47.522,33.522,0
25-Apr-22,Battles,Ukraine,Yatskivka,49.172,37.548,0
25-Apr-22,Explosions/Remote violence,Ukraine,Trudolyubivka,47.447,33.697,0
25-Apr-22,Explosions/Remote violence,Ukraine,Novovorontsovka,47.5,33.917,0
25-Apr-22,Protests,Ukraine,Lviv,49.841,24.03,0
25-Apr-22,Explosions/Remote violence,Ukraine,Kniazivka,47.522,33.522,0
25-Apr-22,Explosions/Remote violence,Ukraine,Zdolbuniv,50.521,26.242,0
25-Apr-22,Explosions/Remote violence,Ukraine,Chornobaivka,46.697,32.553,0
25-Apr-22,Explosions/Remote violence,Ukraine,Zelenodolsk,47.567,33.647,0
25-Apr-22,Explosions/Remote violence,Ukraine,Bezruky,50.176,36.12,3
25-Apr-22,Explosions/Remote violence,Ukraine,Velyka Kostromka,47.534,33.721,0
25-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
25-Apr-22,Explosions/Remote violence,Ukraine,Maryanske,47.552,33.915,0
26-Apr-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
26-Apr-22,Strategic developments,Ukraine,Dnipro,48.459,35.039,0
26-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,3
26-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,0
26-Apr-22,Battles,Ukraine,Marinka,47.943,37.505,0
26-Apr-22,Battles,Ukraine,Mariupol,47.13,37.571,0
26-Apr-22,Battles,Ukraine,Novodmytrivka,47.358,33.352,0
26-Apr-22,Battles,Ukraine,Popasna,48.633,38.378,0
26-Apr-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,3
26-Apr-22,Battles,Ukraine,Velyka Oleksandrivka,47.32,33.304,70
26-Apr-22,Violence against civilians,Ukraine,Vovchansk,50.291,36.941,0
26-Apr-22,Explosions/Remote violence,Ukraine,Zaporizhia,47.848,35.16,1
26-Apr-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,1
26-Apr-22,Explosions/Remote violence,Ukraine,Esman,51.77,34.067,0
26-Apr-22,Explosions/Remote violence,Ukraine,Spaske,47.017,35.385,0
26-Apr-22,Explosions/Remote violence,Ukraine,Huliaipole,47.664,36.256,0
26-Apr-22,Battles,Ukraine,Huliaipole,47.664,36.256,0
26-Apr-22,Battles,Ukraine,Mine 6/7,48.377,37.964,0
26-Apr-22,Explosions/Remote violence,Ukraine,Shyroka Balka,48.303,37.931,0
26-Apr-22,Explosions/Remote violence,Ukraine,Dokuchaevsk,47.749,37.678,0
26-Apr-22,Explosions/Remote violence,Ukraine,Yakovlivka,48.09,37.825,0
26-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kirovskyi,47.968,37.548,0
26-Apr-22,Explosions/Remote violence,Ukraine,Ozeryanivka,48.274,37.972,0
26-Apr-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
26-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
26-Apr-22,Battles,Ukraine,Zalizna Balka,48.32,37.922,0
26-Apr-22,Explosions/Remote violence,Ukraine,Makiivka,48.046,37.969,0
26-Apr-22,Battles,Ukraine,Horlivka,48.313,38.042,0
26-Apr-22,Explosions/Remote violence,Ukraine,Irmino,48.599,38.592,0
26-Apr-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,0
26-Apr-22,Battles,Ukraine,Zavody,49.15,37.078,0
26-Apr-22,Battles,Ukraine,Bilousove,47.323,33.232,0
26-Apr-22,Battles,Ukraine,Novomykhaylivka,47.854,37.484,0
26-Apr-22,Battles,Ukraine,Rubizhne,49.012,38.38,0
26-Apr-22,Battles,Ukraine,Barvinkove,48.903,37.019,0
26-Apr-22,Explosions/Remote violence,Ukraine,Krasnohorivka,48.006,37.51,0
26-Apr-22,Explosions/Remote violence,Ukraine,Khutir Stavky,48.252,37.936,0
26-Apr-22,Explosions/Remote violence,Ukraine,Lyman,48.99,37.806,1
26-Apr-22,Explosions/Remote violence,Ukraine,Travneve,48.425,38.102,1
26-Apr-22,Explosions/Remote violence,Ukraine,New York,48.332,37.836,1
26-Apr-22,Explosions/Remote violence,Ukraine,Druzhkivka,48.617,37.529,0
26-Apr-22,Explosions/Remote violence,Ukraine,Berestove,48.756,38.252,0
26-Apr-22,Explosions/Remote violence,Ukraine,Toretsk,48.393,37.845,0
26-Apr-22,Explosions/Remote violence,Ukraine,Nelipivka,48.352,37.837,0
26-Apr-22,Explosions/Remote violence,Ukraine,Odesa,46.464,30.739,0
26-Apr-22,Explosions/Remote violence,Ukraine,Mykolaivka,47.497,33.391,0
26-Apr-22,Explosions/Remote violence,Ukraine,Mala Shestirnya,47.554,33.554,0
26-Apr-22,Explosions/Remote violence,Ukraine,Osokorivka,47.447,33.923,0
26-Apr-22,Explosions/Remote violence,Ukraine,Trudolyubivka,47.447,33.697,0
26-Apr-22,Strategic developments,Ukraine,Bilohorivka,48.926,38.247,0
26-Apr-22,Violence against civilians,Ukraine,Rubizhne,49.012,38.38,0
26-Apr-22,Protests,Ukraine,Kropyvnytskyi,48.515,32.254,0
26-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
27-Apr-22,Explosions/Remote violence,Ukraine,Chuhuiv,49.836,36.688,0
27-Apr-22,Explosions/Remote violence,Ukraine,Hirske,48.735,38.495,1
27-Apr-22,Protests,Ukraine,Kherson,46.656,32.618,0
27-Apr-22,Explosions/Remote violence,Ukraine,Luhansk,48.567,39.317,0
27-Apr-22,Battles,Ukraine,Nyzhnie,48.772,38.621,0
27-Apr-22,Battles,Ukraine,Orikhove,48.719,38.569,0
27-Apr-22,Battles,Ukraine,Zavody,49.15,37.078,0
27-Apr-22,Violence against civilians,Ukraine,Polohy,47.484,36.254,1
27-Apr-22,Strategic developments,Ukraine,Dnipro,48.459,35.039,0
27-Apr-22,Explosions/Remote violence,Ukraine,Vilne Pole,47.877,36.684,0
27-Apr-22,Explosions/Remote violence,Ukraine,Makovyshche,50.455,29.872,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zelenodolsk,47.567,33.647,0
27-Apr-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
27-Apr-22,Explosions/Remote violence,Ukraine,Shumy,48.38,37.934,0
27-Apr-22,Explosions/Remote violence,Ukraine,Dnipro,48.459,35.039,0
27-Apr-22,Explosions/Remote violence,Ukraine,Pyskunivka,48.887,37.835,0
27-Apr-22,Explosions/Remote violence,Ukraine,Solodke,47.789,37.491,0
27-Apr-22,Explosions/Remote violence,Ukraine,Esman,51.77,34.067,0
27-Apr-22,Explosions/Remote violence,Ukraine,Trypillia,48.674,38.269,0
27-Apr-22,Violence against civilians,Ukraine,Lysychansk,48.905,38.435,0
27-Apr-22,Explosions/Remote violence,Ukraine,Novodanylivka,47.524,35.824,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zmiyinyy Island,45.255,30.204,0
27-Apr-22,Explosions/Remote violence,Ukraine,Lastochkyne,48.149,37.682,0
27-Apr-22,Explosions/Remote violence,Ukraine,Luhanske,48.431,38.255,0
27-Apr-22,Explosions/Remote violence,Ukraine,Dobropillia,48.462,37.085,0
27-Apr-22,Explosions/Remote violence,Ukraine,Marinka,47.943,37.505,1
27-Apr-22,Explosions/Remote violence,Ukraine,Vasylkiv,50.187,30.314,0
27-Apr-22,Battles,Ukraine,Tavriyske,46.373,32.562,0
27-Apr-22,Explosions/Remote violence,Ukraine,Kramatorsk,48.731,37.582,0
27-Apr-22,Explosions/Remote violence,Ukraine,Bilohorivka,48.926,38.247,0
27-Apr-22,Explosions/Remote violence,Ukraine,Troitske,48.263,37.858,0
27-Apr-22,Explosions/Remote violence,Ukraine,Svyatohirsk,49.033,37.567,0
27-Apr-22,Explosions/Remote violence,Ukraine,New York,48.332,37.836,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zaporizhia,47.848,35.16,0
27-Apr-22,Explosions/Remote violence,Ukraine,Odesa,46.464,30.739,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zalizne,48.372,37.888,0
27-Apr-22,Battles,Ukraine,Nova Zoria,46.743,32.091,0
27-Apr-22,Explosions/Remote violence,Ukraine,Pryvillia,49,38.302,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zalizna Balka,48.32,37.922,0
27-Apr-22,Explosions/Remote violence,Ukraine,Mine 6/7,48.377,37.964,0
27-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Petrovskyi,47.95,37.614,0
27-Apr-22,Explosions/Remote violence,Ukraine,Shakhta imeni Gagarina,48.343,37.942,0
27-Apr-22,Explosions/Remote violence,Ukraine,Holmivskyi,48.405,38.082,0
27-Apr-22,Battles,Ukraine,Horlivka,48.313,38.042,0
27-Apr-22,Explosions/Remote violence,Ukraine,Yasynuvata,48.13,37.859,0
27-Apr-22,Explosions/Remote violence,Ukraine,Yasne,47.774,37.634,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zaitseve,48.429,38.009,0
27-Apr-22,Explosions/Remote violence,Ukraine,Elenovka,47.83,37.647,0
27-Apr-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
27-Apr-22,Explosions/Remote violence,Ukraine,Irmino,48.599,38.592,0
27-Apr-22,Explosions/Remote violence,Ukraine,Zolote-5,48.672,38.56,0
27-Apr-22,Explosions/Remote violence,Ukraine,Stakhanov,48.568,38.644,1
27-Apr-22,Explosions/Remote violence,Ukraine,Pervomaisk,48.63,38.549,1
27-Apr-22,Battles,Ukraine,Rubizhne,49.012,38.38,0
27-Apr-22,Battles,Ukraine,Zarichne,49.019,37.921,0
27-Apr-22,Battles,Ukraine,Lyman,48.99,37.806,0
27-Apr-22,Explosions/Remote violence,Ukraine,Derhachi,50.107,36.121,0
27-Apr-22,Battles,Ukraine,Mariupol,47.13,37.571,0
27-Apr-22,Battles,Ukraine,Kurakhove,47.984,37.282,0
27-Apr-22,Battles,Ukraine,Popasna,48.633,38.378,0
27-Apr-22,Battles,Ukraine,Barvinkove,48.903,37.019,0
27-Apr-22,Battles,Ukraine,Severodonetsk,48.947,38.491,0
27-Apr-22,Battles,Ukraine,Slovyansk,48.853,37.606,0
27-Apr-22,Explosions/Remote violence,Ukraine,Prudyanka,50.236,36.168,0
27-Apr-22,Battles,Ukraine,Dmytrivka,49.054,37.124,0
27-Apr-22,Explosions/Remote violence,Ukraine,Severodonetsk,48.947,38.491,1
27-Apr-22,Battles,Ukraine,Yampil,48.932,37.943,0
27-Apr-22,Explosions/Remote violence,Ukraine,Kharkiv,49.981,36.253,1
27-Apr-22,Battles,Ukraine,Velyka Komyshuvakha,49.114,36.99,0
27-Apr-22,Battles,Ukraine,Novotoshkivske,48.723,38.635,0
27-Apr-22,Strategic developments,Ukraine,Popasna,48.633,38.378,0
27-Apr-22,Protests,Ukraine,Kyiv,50.45,30.522,0
27-Apr-22,Battles,Ukraine,Izium,49.209,37.248,1
27-Apr-22,Battles,Ukraine,Liubyne,47.079,32.672,0
27-Apr-22,Battles,Ukraine,Novopetrivka,47.035,29.887,0
27-Apr-22,Battles,Ukraine,Shyroke,47.099,32.674,0
27-Apr-22,Explosions/Remote violence,Ukraine,Kherson,46.656,32.618,0
27-Apr-22,Explosions/Remote violence,Ukraine,Velyka Kostromka,47.534,33.721,0
27-Apr-22,Violence against civilians,Ukraine,Kherson,46.656,32.618,0
27-Apr-22,Strategic developments,Ukraine,Dnipro,48.459,35.039,0
27-Apr-22,Strategic developments,Ukraine,Dnipro,48.459,35.039,0
27-Apr-22,Explosions/Remote violence,Ukraine,Donetsk - Kuibyshivskyi,48.023,37.728,0
28-Apr-22,Explosions/Remote violence,Ukraine,Buhaivka,49.477,37.395,0
28-Apr-22,Explosions/Remote violence,Ukraine,Hirske,48.735,38.495,0
28-Apr-22,Explosions/Remote violence,Ukraine,Kyiv - Shevchenkivskyi,50.465,30.465,1
28-Apr-22,Explosions/Remote violence,Ukraine,Lysychansk,48.905,38.435,0
28-Apr-22,Explosions/Remote violence,Ukraine,Mariupol,47.13,37.571,10
28-Apr-22,Explosions/Remote violence,Ukraine,Melitopol,46.849,35.365,0
28-Apr-22,Explosions/Remote violence,Ukraine,Pryvillya,49.849,38.52,0
28-Apr-22,Explosions/Remote violence,Ukraine,Severodonetsk,48.947,38.491,0
28-Apr-22,Explosions/Remote violence,Ukraine,Shepetivka,50.185,27.064,0
28-Apr-22,Explosions/Remote violence,Ukraine,Zolochiv,50.28,35.982,0
28-Apr-22,Explosions/Remote violence,Ukraine,Veselyanka,47.683,35.368,0
28-Apr-22,Explosions/Remote violence,Ukraine,Huliaipilske,47.611,36.062,0
28-Apr-22,Explosions/Remote violence,Ukraine,Preobrazhenka,47.576,35.802,0
28-Apr-22,Explosions/Remote violence,Ukraine,Komyshuvakha,47.715,35.524,0
28-Apr-22,Explosions/Remote violence,Ukraine,Orikhiv,47.567,35.786,0
28-Apr-22,Explosions/Remote violence,Ukraine,Popasna,48.633,38.378,0
28-Apr-22,Explosions/Remote violence,Ukraine,Synelnykove,48.32,35.518,0
28-Apr-22,Battles,Ukraine,Orikhove,48.719,38.569,0
28-Apr-22,Explosions/Remote violence,Ukraine,Velyka Kostromka,47.534,33.721,1
28-Apr-22,Explosions/Remote violence,Ukraine,Novhorodske,48.332,37.837,3
28-Apr-22,Explosions/Remote violence,Ukraine,Fastiv,50.077,29.918,0
28-Apr-22,Explosions/Remote violence,Ukraine,Kotliary,49.913,36.295,1
28-Apr-22,Explosions/Remote violence,Ukraine,Novomykhaylivka,47.854,37.484,0
28-Apr-22,Battles,Ukraine,Kutuzivka,50.042,36.47,0
28-Apr-22,Battles,Ukraine,Mykolaiv,46.967,32.018,0
28-Apr-22,Explosions/Remote violence,Ukraine,Mykolaiv,46.967,32.018,0
28-Apr-22,Explosions/Remote violence,Ukraine,Semenivka,52.178,32.582,0
28-Apr-22,Explosions/Remote violence,Ukraine,Senkivka,52.089,31.778,0
28-Apr-22,Explosions/Remote violence,Ukraine,Shevchenkove,46.863,32.191,0
28-Apr-22,Explosions/Remote violence,Ukraine,Avdiivka,48.139,37.75,0
